run_time,ticker,bar_start,broker_bar_end,close,previous_close,daily_change,daily_change_pct,volume_shares,volume_lots,wr5,psy12,psy24,k,d,j,wr5_previous,psy12_previous,psy24_previous,j_previous,wr_direction,psy12_direction,psy24_direction,j_direction,alignment_score,alignment,three_in_one_status,wr_status,psy12_status,psy24_status,j_status,freshness,quote_age_minutes,safety_notice,bias3,mtm3,di_osc,d_minus_m
2026-08-07 05:17:19,2330.TW,2026-08-07 12:55,2026-08-07 13:00,2360.0,2365.0,-5.0,-0.2114164904862579,13386192,13386.192,-50.0,25.0,25.0,31.841494158586546,22.49134922694113,50.541784021877376,-50.0,25.0,29.166666666666668,32.6541701914026,→,→,↓,↑,1,1/3,⚪ EARLY / ISOLATED MOVEMENT,⚪ NEUTRAL,🔴 LOW,🔴 LOW,⚪ NEUTRAL,🟡 DELAYED,22.33176098333333,Research only — do not use for execution,,,,
2026-08-07 05:17:20,2454.TW,2026-08-07 12:55,2026-08-07 13:00,3860.0,3920.0,-60.0,-1.530612244897959,5012942,5012.942,-41.66666666666666,33.33333333333333,33.33333333333333,33.15486229292905,27.973525438057383,43.5175360026724,-75.0,25.0,29.166666666666668,10.931166296937668,↑,↑,↑,↑,3,3/3,🟢 THREE-IN-ONE RESONANCE,⚪ NEUTRAL,⚪ NEUTRAL,⚪ NEUTRAL,🟢 RECOVERY TRIGGER,🟡 DELAYED,22.33383745,Research only — do not use for execution,,,,
2026-08-07 05:17:20,2882.TW,2026-08-07 12:55,2026-08-07 13:00,99.1999969482422,97.5,1.6999969482421875,1.7435866135817306,7629447,7629.447,-50.00095367067844,16.666666666666664,29.166666666666668,53.90360617844612,63.902085105884375,33.9066483235696,-75.00047683533921,8.333333333333332,25.0,29.7650091698182,↑,↑,↑,↑,3,3/3,🟢 THREE-IN-ONE RESONANCE,⚪ NEUTRAL,🟡 LOW — RECOVERING,⚪ NEUTRAL,🟢 RECOVERY TRIGGER,🟡 DELAYED,22.335920616666662,Research only — do not use for execution,,,,
2026-08-07 05:22:21,0050.TW,2026-08-07 13:00,2026-08-07 13:05,102.6500015258789,103.3000030517578,-0.6500015258789062,-0.6292366957174503,58738928,58738.928,-0.0,41.66666666666667,33.33333333333333,53.33881197317308,36.23416629979991,87.54810331991942,-50.00063578449448,33.33333333333333,33.33333333333333,34.66096695305221,↑,↑,→,↑,3,3/3,🟢 THREE-IN-ONE RESONANCE,⚪ NEUTRAL,⚪ NEUTRAL,⚪ NEUTRAL,⚪ NEUTRAL,🟡 DELAYED,22.356394233333333,Research only — do not use for execution,,,,
2026-08-07 05:22:21,2330.TW,2026-08-07 13:00,2026-08-07 13:05,2365.0,2365.0,0.0,0.0,14442941,14442.941,-0.0,33.33333333333333,25.0,43.44988499461325,25.77382411246147,78.8020067589168,-100.0,25.0,25.0,11.652895132988476,↑,↑,→,↑,3,3/3,🟢 THREE-IN-ONE RESONANCE,🟢 TRIGGERED,⚪ NEUTRAL,🔴 LOW,🟢 RECOVERY TRIGGER,🟡 DELAYED,22.35848365,Research only — do not use for execution,,,,
2026-08-07 05:22:21,2454.TW,2026-08-07 13:00,2026-08-07 13:05,3890.0,3920.0,-30.0,-0.7653061224489796,5097425,5097.425,-0.0,41.66666666666667,33.33333333333333,60.99213041750826,40.83157894972619,101.3132333530724,-16.666666666666668,33.33333333333333,33.33333333333333,62.96198044711686,↑,↑,→,↑,3,3/3,🟢 THREE-IN-ONE RESONANCE,⚪ NEUTRAL,⚪ NEUTRAL,⚪ NEUTRAL,🔴 EXTREME HIGH,🟡 DELAYED,22.36062955,Research only — do not use for execution,,,,
2026-08-07 05:22:21,2882.TW,2026-08-07 13:00,2026-08-07 13:05,99.5,97.5,2.0,2.051282051282051,7782505,7782.505,-0.0,25.0,33.33333333333333,80.38039382355927,73.09862902441886,94.94392342184013,-0.0,16.666666666666664,29.166666666666668,72.7962789563195,→,↑,↑,↑,2,2/3,🟡 TWO OF THREE ALIGNED,⚪ NEUTRAL,🟡 LOW — RECOVERING,⚪ NEUTRAL,⚪ NEUTRAL,🟡 DELAYED,22.3625878,Research only — do not use for execution,,,,
2026-08-07 05:27:23,0050.TW,2026-08-07 13:05,2026-08-07 13:10,102.75,103.3000030517578,-0.5500030517578125,-0.5324327546072162,59525882,59525.882,-6.667073567708333,33.33333333333333,29.166666666666668,66.67018345954594,46.379505353048586,107.25153967254064,-0.0,41.66666666666667,33.33333333333333,87.54810331991942,↓,↓,↓,↑,1,1/3,⚪ EARLY / ISOLATED MOVEMENT,⚪ NEUTRAL,⚪ NEUTRAL,⚪ NEUTRAL,🔴 EXTREME HIGH,🟡 DELAYED,22.38576135,Research only — do not use for execution,,,,
2026-08-07 05:27:23,2330.TW,2026-08-07 13:05,2026-08-07 13:10,2370.0,2365.0,5.0,0.2114164904862579,14784860,14784.86,-0.0,25.0,25.0,62.29992332974216,37.9491905182217,111.00138895278307,-0.0,33.33333333333333,25.0,78.8020067589168,→,↓,→,↑,1,1/3,⚪ EARLY / ISOLATED MOVEMENT,⚪ NEUTRAL,🔴 LOW,🔴 LOW,🔴 EXTREME HIGH,🟡 DELAYED,22.387812116666662,Research only — do not use for execution,,,,
2026-08-07 05:27:23,2454.TW,2026-08-07 13:05,2026-08-07 13:10,3895.0,3920.0,-25.0,-0.6377551020408163,5184095,5184.095,-6.666666666666667,33.33333333333333,33.33333333333333,70.29104990796847,50.15757544197979,110.55799883994584,-6.666666666666667,41.66666666666667,33.33333333333333,96.1280481678872,→,↓,→,↑,1,1/3,⚪ EARLY / ISOLATED MOVEMENT,⚪ NEUTRAL,⚪ NEUTRAL,⚪ NEUTRAL,🔴 EXTREME HIGH,🟡 DELAYED,22.38985081666667,Research only — do not use for execution,,,,
2026-08-07 05:27:23,2882.TW,2026-08-07 13:05,2026-08-07 13:10,99.5999984741211,97.5,2.0999984741210938,2.153844588842148,8179468,8179.468,-0.0,25.0,33.33333333333333,86.92026254903952,77.70584019929241,105.34910724853373,-0.0,25.0,33.33333333333333,94.94392342184013,→,→,→,↑,1,1/3,⚪ EARLY / ISOLATED MOVEMENT,⚪ NEUTRAL,🔴 LOW,⚪ NEUTRAL,🔴 EXTREME HIGH,🟡 DELAYED,22.392064666666663,Research only — do not use for execution,,,,
2026-08-07 05:32:24,0050.TW,2026-08-07 13:10,2026-08-07 13:15,102.6999969482422,103.3000030517578,-0.600006103515625,-0.5808384179959759,60040677,60040.677,-13.334147135416666,33.33333333333333,29.166666666666668,71.85383469062323,54.377091164261735,106.80732174334624,-13.334147135416666,33.33333333333333,29.166666666666668,102.06603800876752,→,→,→,↑,1,1/3,⚪ EARLY / ISOLATED MOVEMENT,⚪ NEUTRAL,⚪ NEUTRAL,⚪ NEUTRAL,🔴 EXTREME HIGH,🟡 DELAYED,22.415705483333333,Research only — do not use for execution,,,,
2026-08-07 05:32:25,2330.TW,2026-08-07 13:10,2026-08-07 13:15,2365.0,2365.0,0.0,0.0,14996118,14996.118,-33.333333333333336,25.0,25.0,63.75550444205033,46.551295159497904,98.1639230071552,-0.0,25.0,25.0,111.00138895278307,↓,→,→,↓,0,0/3,🔴 NO UPWARD ALIGNMENT,⚪ NEUTRAL,🔴 LOW,🔴 LOW,⚪ NEUTRAL,🟡 DELAYED,22.417963866666664,Research only — do not use for execution,,,,
2026-08-07 05:32:25,2454.TW,2026-08-07 13:10,2026-08-07 13:15,3890.0,3920.0,-30.0,-0.7653061224489796,5268327,5268.327,-13.333333333333334,33.33333333333333,33.33333333333333,75.74958882753454,58.68824657049804,109.87227334160757,-6.666666666666667,33.33333333333333,33.33333333333333,110.55799883994584,↓,→,→,↓,0,0/3,🔴 NO UPWARD ALIGNMENT,⚪ NEUTRAL,⚪ NEUTRAL,⚪ NEUTRAL,🔴 EXTREME HIGH,🟡 DELAYED,22.42052563333333,Research only — do not use for execution,,,,
2026-08-07 05:32:25,2882.TW,2026-08-07 13:10,2026-08-07 13:15,99.5,97.5,2.0,2.051282051282051,8262963,8262.963,-16.666454738501837,25.0,29.166666666666668,85.72469011985908,80.37879017281463,96.41649001394796,-0.0,25.0,33.33333333333333,105.34910724853373,↓,→,↓,↓,0,0/3,🔴 NO UPWARD ALIGNMENT,⚪ NEUTRAL,🔴 LOW,⚪ NEUTRAL,⚪ NEUTRAL,🟡 DELAYED,22.422702833333336,Research only — do not use for execution,,,,
2026-08-07 05:37:26,0050.TW,2026-08-07 13:15,2026-08-07 13:20,102.75,103.3000030517578,-0.5500030517578125,-0.5324327546072162,65423773,65423.773,-7.143246395134658,41.66666666666667,33.33333333333333,79.01353193784604,62.58923808878984,111.86211963595844,-13.334147135416666,33.33333333333333,29.166666666666668,106.80732174334624,↑,↑,↑,↑,3,3/3,🟢 THREE-IN-ONE RESONANCE,⚪ NEUTRAL,⚪ NEUTRAL,⚪ NEUTRAL,🔴 EXTREME HIGH,🟡 DELAYED,22.44342055,Research only — do not use for execution,,,,
2026-08-07 05:37:26,2330.TW,2026-08-07 13:15,2026-08-07 13:20,2365.0,2365.0,0.0,0.0,17900781,17900.781,-33.333333333333336,25.0,25.0,64.72589185025578,52.60949405641719,88.95868743793295,-33.333333333333336,25.0,25.0,98.1639230071552,→,→,→,↓,0,0/3,🔴 NO UPWARD ALIGNMENT,⚪ NEUTRAL,🔴 LOW,🔴 LOW,⚪ NEUTRAL,🟡 DELAYED,22.44561063333333,Research only — do not use for execution,,,,
2026-08-07 05:37:26,2454.TW,2026-08-07 13:15,2026-08-07 13:20,3885.0,3920.0,-35.0,-0.8928571428571428,5664991,5664.991,-23.07692307692308,33.33333333333333,33.33333333333333,75.6849110702082,63.85997424324093,99.33478472414272,-20.0,33.33333333333333,33.33333333333333,104.68708815642236,↓,→,→,↓,0,0/3,🔴 NO UPWARD ALIGNMENT,⚪ NEUTRAL,⚪ NEUTRAL,⚪ NEUTRAL,⚪ NEUTRAL,🟡 DELAYED,22.44786743333333,Research only — do not use for execution,,,,
2026-08-07 05:37:26,2882.TW,2026-08-07 13:15,2026-08-07 13:20,99.3000030517578,97.5,1.8000030517578125,1.8461569761618588,11265743,11265.743,-59.99908447265625,25.0,29.166666666666668,70.11301539951492,75.7223130455294,58.89442010748596,-33.332909477003675,25.0,29.166666666666668,83.4536918840021,↓,→,→,↓,0,0/3,🔴 NO UPWARD ALIGNMENT,⚪ NEUTRAL,🔴 LOW,⚪ NEUTRAL,⚪ NEUTRAL,🟡 DELAYED,22.449900366666668,Research only — do not use for execution,,,,
2026-08-07 14:20:18,0050.TW,2026-08-07 13:20,2026-08-07 13:25,102.75,103.30000305175781,-0.5500030517578125,-0.5324327546072162,68077257,68077.257,-10.0006103515625,33.33333333333333,33.33333333333333,82.3050915320594,68.66733193523463,109.58061072570891,-14.286492790269316,33.33333333333333,29.166666666666668,106.67661797218531,↑,→,↑,↑,2,2/3,🟡 TWO OF THREE ALIGNED,⚪ NEUTRAL,⚪ NEUTRAL,⚪ NEUTRAL,🔴 EXTREME HIGH,🔴 STALE,540.3073131666666,Outdated data — refresh before interpretation,,,,
2026-08-07 14:20:18,2330.TW,2026-08-07 13:20,2026-08-07 13:25,2375.0,2365.0,10.0,0.42283298097251587,19144419,19144.419,-0.0,41.66666666666667,33.33333333333333,83.89133530757792,65.50591027593991,120.66218537085393,-0.0,33.33333333333333,29.166666666666668,114.88461336385888,→,↑,↑,↑,2,2/3,🟡 TWO OF THREE ALIGNED,⚪ NEUTRAL,⚪ NEUTRAL,⚪ NEUTRAL,🔴 EXTREME HIGH,🔴 STALE,540.3097579333333,Outdated data — refresh before interpretation,,,,
2026-08-07 14:20:18,2454.TW,2026-08-07 13:20,2026-08-07 13:25,3895.0,3920.0,-25.0,-0.6377551020408163,6170669,6170.669,-42.857142857142854,33.33333333333333,37.5,82.35203221674011,71.50547504922214,104.04514655177607,-0.0,41.66666666666667,37.5,114.89034027969831,↓,↓,→,↓,0,0/3,🔴 NO UPWARD ALIGNMENT,⚪ NEUTRAL,⚪ NEUTRAL,⚪ NEUTRAL,🔴 EXTREME HIGH,🔴 STALE,540.3117204833333,Outdated data — refresh before interpretation,,,,
2026-08-07 14:20:18,2882.TW,2026-08-07 13:20,2026-08-07 13:25,99.5999984741211,97.5,2.0999984741210938,2.1538445888421474,11814342,11814.342,-0.0,33.33333333333333,33.33333333333333,87.48265681678855,82.11153204165309,98.22490636705945,-19.99969482421875,33.33333333333333,33.33333333333333,84.82001636737772,↑,→,→,↑,2,2/3,🟡 TWO OF THREE ALIGNED,⚪ NEUTRAL,⚪ NEUTRAL,⚪ NEUTRAL,⚪ NEUTRAL,🔴 STALE,540.3140087333334,Outdated data — refresh before interpretation,,,,
